customer_state,product_name_english,total_order_payment
RJ,toys,198.96
SP,health_beauty,75.07
SP,health_beauty,77.57
SC,garden_tools,153.32
PR,sports_leisure,80.2
RS,watches_gifts,54.1
SP,sports_leisure,34.1
MG,sports_leisure,281.31
CE,luggage_accessories,217.46
CE,luggage_accessories,155.05
MG,furniture_living_room,159.27
CE,telephony,64.04
SP,furniture_decor,181.48
SC,housewares,35.13
RJ,electronics,36.69
PR,toys,95.22
RJ,sports_leisure,226.71
RS,sports_leisure,150.14
MS,computers_accessories,194.12
SP,cool_stuff,143.48
SC,watches_gifts,99.9
SP,auto,154.73
RS,baby,148.16
RS,bed_bath_table,82.12
SP,electronics,25.5
SP,housewares,213.45
RJ,bed_bath_table,87.64
PR,bed_bath_table,105.28
AM,baby,420.13
MG,sports_leisure,94.31
SP,kitchen_dining_laundry_garden_furniture,66.05
SP,bed_bath_table,55.24
SP,housewares,91.03
SP,housewares,44.41
GO,cool_stuff,185.54
SP,garden_tools,73.34
PR,garden_tools,53.9
RJ,toys,60.09
SP,watches_gifts,36.78
SP,fashion_bags_accessories,58.95
SP,computers_accessories,42.42
SP,furniture_decor,28.69
SP,construction_tools_construction,68.8
SP,telephony,29.77
SC,computers_accessories,90.17
SP,watches_gifts,42.51
RS,auto,134.33
SP,sports_leisure,292.72
SP,furniture_decor,35.86
RS,telephony,40.22
SP,housewares,179.32
SP,bed_bath_table,105.22
SP,drinks,23.76
MG,music,205.9
MG,perfumery,205.9
SP,sports_leisure,102.14
SP,furniture_decor,68.78
SP,home_construction,149.96
RS,telephony,1202.64
RS,telephony,1047.99
RS,telephony,1202.64
RS,telephony,1202.64
MG,telephony,161.42
SP,computers_accessories,500.96
PR,health_beauty,55.86
SP,telephony,26.38
AL,health_beauty,326.55
SP,luggage_accessories,118.5
MG,home_confort,106.29
SP,bed_bath_table,109.39
PB,watches_gifts,180.82
MG,watches_gifts,275.56
SP,furniture_decor,229.58
RS,bed_bath_table,106.76
MG,stationery,231.56
SP,housewares,58.62
MG,housewares,67.23
SP,bed_bath_table,140.94
RJ,watches_gifts,756.91
PA,computers_accessories,64.05
SP,perfumery,114.77
PR,sports_leisure,127.13
SP,baby,22.38
MG,electronics,24.1
RS,cool_stuff,117.94
SP,office_furniture,236.88
SP,sports_leisure,23.68
SP,perfumery,91.96
SP,computers_accessories,62.47
DF,auto,55.1
SP,auto,248.51
PR,health_beauty,355.26
SP,computers_accessories,79.51
RS,fashion_bags_accessories,156.09
SC,bed_bath_table,71.31
SP,toys,86.64
SP,perfumery,351.54
DF,watches_gifts,148.91
MG,sports_leisure,286.54
MG,electronics,1655.6
SP,stationery,108.51
SP,telephony,24.35
SP,telephony,40.62
SP,furniture_decor,256.56
SP,furniture_decor,61.75
RS,housewares,66.01
RS,small_appliances,85.45
GO,housewares,198.48
ES,toys,71.26
SP,computers_accessories,279.7
SP,furniture_decor,263.02
SP,bed_bath_table,263.02
BA,watches_gifts,89.58
GO,housewares,78.2
MA,housewares,208.05
MA,furniture_decor,138.15
SP,fashion_shoes,98.51
RS,bed_bath_table,153.09
BA,health_beauty,349.94
RJ,cool_stuff,237.59
PE,health_beauty,267.92
MG,computers_accessories,199.14
RS,furniture_decor,54.0
SP,furniture_decor,135.74
SP,housewares,59.09
ES,telephony,33.09
ES,health_beauty,59.0
MG,garden_tools,140.08
ES,sports_leisure,178.22
SP,housewares,56.78
SP,perfumery,274.71
SP,cine_photo,112.91
SP,construction_tools_safety,309.89
DF,consoles_games,39.6
SP,no_name_given,132.05
SP,musical_instruments,63.29
RJ,electronics,251.44
RS,cool_stuff,157.22
GO,stationery,137.07
RS,baby,382.28
SC,consoles_games,85.23
SP,art,81.5
RJ,no_name_given,117.31
MA,office_furniture,387.7
BA,signaling_and_security,344.07
RJ,furniture_decor,155.44
SP,sports_leisure,240.93
MG,fashion_bags_accessories,48.13
RS,furniture_decor,119.79
BA,books_general_interest,93.54
MG,health_beauty,138.39
PR,health_beauty,47.59
RJ,office_furniture,168.33
RJ,toys,314.92
RJ,toys,79.56
BA,watches_gifts,781.79
RJ,housewares,86.04
PR,computers_accessories,212.98
RJ,toys,318.4
SP,health_beauty,118.15
SP,kitchen_dining_laundry_garden_furniture,68.32
SP,pet_shop,56.77
SP,housewares,139.93
SP,bed_bath_table,87.62
SP,sports_leisure,95.21
TO,furniture_living_room,108.82
BA,computers_accessories,171.06
BA,furniture_decor,158.29
RJ,bed_bath_table,87.66
RJ,baby,1019.99
BA,baby,263.94
MS,computers_accessories,177.42
SP,computers_accessories,26.85
PR,computers_accessories,159.03
PE,telephony,51.53
SP,bed_bath_table,96.8
MS,bed_bath_table,112.43
AC,computers_accessories,45.25
SC,garden_tools,117.85
SP,cool_stuff,59.01
PE,office_furniture,192.92
PA,garden_tools,56.6
RJ,bed_bath_table,58.59
RJ,bed_bath_table,112.95
SP,kitchen_dining_laundry_garden_furniture,119.89
PB,auto,478.14
SP,bed_bath_table,172.43
MG,auto,149.31
MG,luggage_accessories,149.31
SP,computers_accessories,1759.04
RS,bed_bath_table,195.0
ES,computers_accessories,113.12
SP,health_beauty,23.39
AM,health_beauty,148.2
BA,baby,191.5
SP,fashion_shoes,50.0
RN,bed_bath_table,577.58
SP,housewares,119.78
SP,toys,79.33
SP,housewares,74.03
SP,home_appliances,17.87
RJ,cool_stuff,105.87
RS,bed_bath_table,181.91
RS,perfumery,77.9
MG,food,73.13
SP,watches_gifts,192.66
MG,sports_leisure,75.16
MG,fashion_underwear_beach,125.52
RS,furniture_decor,51.05
RS,sports_leisure,125.74
SP,housewares,113.56
PR,perfumery,114.34
MG,cool_stuff,320.44
RJ,garden_tools,67.5
RJ,auto,33.6
SP,furniture_decor,121.72
SP,baby,66.64
MG,signaling_and_security,47.23
PR,construction_tools_lights,179.0
RJ,no_name_given,285.54
BA,furniture_decor,115.52
SP,sports_leisure,105.3
RJ,sports_leisure,377.45
ES,watches_gifts,141.47
DF,bed_bath_table,60.75
SP,housewares,70.38
DF,health_beauty,144.96
MG,auto,188.97
RS,housewares,63.73
RJ,health_beauty,103.59
MG,health_beauty,60.44
PB,perfumery,219.84
MG,sports_leisure,4163.51
ES,telephony,34.0
MG,bed_bath_table,28.0
MA,computers_accessories,93.2
SP,auto,14.89
PA,health_beauty,102.31
SP,pet_shop,84.16
RJ,housewares,28.09
RJ,sports_leisure,261.18
RJ,watches_gifts,194.11
RJ,garden_tools,67.5
RJ,bed_bath_table,54.43
SP,auto,124.27
MA,health_beauty,581.68
SP,watches_gifts,62.78
DF,perfumery,145.69
SP,electronics,101.24
RS,watches_gifts,571.73
SP,computers_accessories,200.16
MG,bed_bath_table,553.38
CE,computers_accessories,66.05
SP,computers_accessories,31.86
SP,computers_accessories,49.29
RJ,watches_gifts,818.35
RJ,fashion_bags_accessories,419.04
SC,audio,83.22
BA,furniture_living_room,130.75
RJ,computers_accessories,40.1
SP,bed_bath_table,73.77
MG,baby,24.38
RJ,auto,82.9
ES,bed_bath_table,241.33
CE,computers_accessories,61.05
MG,computers_accessories,189.22
SP,computers_accessories,45.01
PI,garden_tools,107.87
SP,bed_bath_table,129.73
SP,health_beauty,68.13
SP,construction_tools_safety,1951.95
SP,watches_gifts,46.53
SP,health_beauty,27.28
CE,computers_accessories,71.88
SP,books_general_interest,41.23
SC,fashion_underwear_beach,68.13
SP,housewares,71.89
RJ,electronics,106.97
SP,stationery,92.57
SP,furniture_decor,71.71
SP,stationery,58.34
SP,christmas_supplies,40.17
SP,cool_stuff,47.43
GO,garden_tools,585.64
SP,bed_bath_table,302.98
MG,telephony,34.09
MG,no_name_given,138.6
SP,fashion_bags_accessories,61.75
RJ,health_beauty,57.42
MG,auto,189.06
SP,housewares,229.27
RS,no_name_given,138.6
SP,cool_stuff,228.41
RS,small_appliances,217.15
SP,electronics,21.04
RS,bed_bath_table,90.79
RS,housewares,85.37
PE,sports_leisure,184.46
SP,industry_commerce_and_business,118.72
SP,pet_shop,105.08
RJ,baby,209.11
SC,stationery,148.04
SP,sports_leisure,151.18
RJ,auto,266.07
DF,computers_accessories,173.67
SP,health_beauty,38.01
MG,costruction_tools_tools,43.98
RS,health_beauty,197.7
PR,sports_leisure,30.01
SP,bed_bath_table,214.41
SP,bed_bath_table,52.43
SP,health_beauty,118.35
SP,baby,128.02
MG,bed_bath_table,231.27
SP,health_beauty,94.74
MG,computers_accessories,164.12
MT,auto,765.8
SP,stationery,113.72
PR,watches_gifts,245.35
SP,baby,153.7
SC,sports_leisure,295.99
SP,luggage_accessories,95.57
BA,telephony,38.78
MG,home_appliances,39.13
SP,cool_stuff,149.69
MG,watches_gifts,785.57
BA,electronics,95.98
RS,housewares,63.37
RS,toys,99.75
RJ,cool_stuff,196.14
MT,telephony,114.36
SP,health_beauty,69.14
SP,furniture_decor,49.72
SP,furniture_decor,169.09
SP,fashion_bags_accessories,96.88
SP,telephony,26.68
MG,bed_bath_table,249.35
RJ,sports_leisure,141.67
SP,auto,336.67
GO,housewares,375.16
SP,auto,80.86
RJ,watches_gifts,688.44
PR,watches_gifts,64.44
RJ,books_technical,62.21
SP,health_beauty,83.7
SP,computers_accessories,168.43
MG,bed_bath_table,173.53
SP,auto,109.9
SP,bed_bath_table,60.75
SP,toys,469.39
SP,telephony,22.68
SP,furniture_decor,37.59
SP,health_beauty,30.95
RJ,bed_bath_table,121.09
SP,telephony,61.84
SP,cool_stuff,60.63
SP,bed_bath_table,53.61
RJ,garden_tools,67.5
SP,baby,62.64
SP,telephony,37.77
SP,auto,260.5
SP,bed_bath_table,92.9
RJ,stationery,23.61
MT,drinks,41.55
SP,bed_bath_table,168.16
MG,bed_bath_table,53.59
SP,bed_bath_table,81.89
GO,bed_bath_table,111.02
RS,garden_tools,412.21
SP,air_conditioning,75.53
SC,auto,165.71
RJ,health_beauty,144.64
MG,furniture_decor,55.11
SP,perfumery,78.76
MG,furniture_decor,168.77
SP,auto,143.83
SP,watches_gifts,62.78
PR,watches_gifts,193.3
SP,furniture_decor,111.8
SP,furniture_decor,111.31
SP,bed_bath_table,166.58
SP,garden_tools,137.77
SP,furniture_decor,88.57
DF,bed_bath_table,143.59
MS,health_beauty,72.64
SP,auto,213.29
RJ,sports_leisure,96.06
MT,auto,136.08
PE,no_name_given,141.13
SP,health_beauty,108.88
RJ,computers_accessories,189.37
SP,baby,41.75
SP,furniture_decor,190.05
RJ,toys,116.85
SP,housewares,92.01
SP,electronics,29.68
GO,electronics,27.8
SP,baby,22.78
TO,housewares,202.41
SP,luggage_accessories,290.72
SP,consoles_games,24.1
MG,telephony,55.09
ES,bed_bath_table,75.58
SC,computers_accessories,256.08
SP,telephony,219.83
RJ,housewares,573.33
RJ,electronics,28.75
SP,construction_tools_lights,285.02
SP,bed_bath_table,82.73
PE,telephony,67.02
ES,auto,142.96
ES,auto,339.46
ES,auto,99.04
RJ,health_beauty,44.69
SP,health_beauty,94.44
SP,telephony,32.77
BA,no_name_given,111.76
BA,sports_leisure,111.76
PB,furniture_decor,213.38
PE,toys,220.12
MG,luggage_accessories,69.31
SP,sports_leisure,431.57
PR,electronics,69.32
MG,auto,79.61
PB,health_beauty,383.03
ES,sports_leisure,94.3
RS,telephony,32.1
SP,pet_shop,124.66
SP,construction_tools_safety,106.56
SP,housewares,113.33
GO,furniture_decor,48.01
SP,auto,163.97
SP,watches_gifts,85.81
SP,sports_leisure,38.29
SP,health_beauty,108.11
MG,auto,388.4
RJ,watches_gifts,99.9
SP,bed_bath_table,97.59
SP,art,112.42
SP,small_appliances,24.73
SP,baby,99.22
ES,fashion_bags_accessories,65.69
MA,sports_leisure,183.84
SP,drinks,101.74
SP,furniture_decor,143.83
SP,cool_stuff,45.48
SP,housewares,65.98
MT,market_place,112.49
BA,bed_bath_table,233.81
PR,fashion_bags_accessories,65.13
MG,computers_accessories,211.4
SP,air_conditioning,192.9
BA,bed_bath_table,42.05
AL,luggage_accessories,198.14
SP,pet_shop,32.7
CE,housewares,247.98
MG,cool_stuff,163.58
RJ,sports_leisure,28.02
RO,fashion_shoes,227.75
MG,housewares,32.38
PE,stationery,107.95
SE,market_place,195.53
MG,computers_accessories,83.35
SP,electronics,50.06
DF,home_construction,89.75
PR,construction_tools_lights,138.72
MS,housewares,339.21
PR,signaling_and_security,186.95
SC,electronics,89.93
SP,health_beauty,23.78
MG,bed_bath_table,119.76
MG,auto,43.0
RJ,electronics,45.5
PR,watches_gifts,77.16
BA,sports_leisure,208.64
CE,baby,105.74
RJ,furniture_decor,69.9
SP,garden_tools,52.92
SP,furniture_decor,101.74
MG,fashion_bags_accessories,84.23
SP,bed_bath_table,362.17
RJ,telephony,40.09
RJ,fashion_bags_accessories,104.28
BA,sports_leisure,440.23
SP,computers_accessories,203.06
SP,health_beauty,58.47
PR,watches_gifts,92.64
DF,home_appliances,756.49
SP,electronics,69.73
BA,health_beauty,115.4
SP,furniture_decor,238.11
MG,watches_gifts,73.49
RJ,sports_leisure,75.17
RJ,housewares,119.79
SP,perfumery,155.23
SP,telephony,75.54
SP,computers_accessories,173.27
SE,health_beauty,227.84
MG,perfumery,99.52
RJ,luggage_accessories,347.97
BA,health_beauty,77.64
SP,furniture_decor,93.85
RS,furniture_decor,104.36
RS,cool_stuff,123.27
SP,furniture_decor,175.82
SP,garden_tools,73.34
PI,sports_leisure,186.01
RJ,watches_gifts,204.07
SP,drinks,61.1
SP,furniture_decor,64.51
SP,sports_leisure,27.38
SP,home_construction,317.4
SP,auto,226.47
SP,stationery,66.91
RS,electronics,59.1
MA,sports_leisure,82.73
CE,telephony,77.03
PR,luggage_accessories,135.93
RJ,health_beauty,168.14
DF,auto,389.0
SP,computers_accessories,409.79
PI,office_furniture,325.75
GO,auto,31.13
SP,health_beauty,140.8
RJ,home_appliances,60.73
RJ,no_name_given,67.13
SP,auto,73.52
SP,sports_leisure,52.85
SP,bed_bath_table,91.16
SP,fixed_telephony,23.93
SC,housewares,191.13
PR,drinks,53.43
SP,bed_bath_table,162.04
SP,telephony,173.68
SP,toys,54.36
SP,bed_bath_table,72.99
SP,housewares,86.55
RJ,auto,45.4
SP,health_beauty,201.98
SP,perfumery,135.49
RJ,cool_stuff,68.38
PR,no_name_given,87.04
MG,luggage_accessories,104.54
SP,small_appliances,315.73
PR,computers_accessories,110.47
SP,cool_stuff,609.27
CE,computers_accessories,332.71
RO,computers_accessories,234.5
SP,health_beauty,23.78
SP,health_beauty,309.33
DF,toys,167.29
SC,garden_tools,202.5
SP,baby,364.58
PI,bed_bath_table,75.57
RJ,air_conditioning,215.15
RJ,cool_stuff,187.65
SP,art,81.5
PR,garden_tools,76.66
SP,health_beauty,22.77
SP,electronics,27.62
SC,cool_stuff,82.7
SP,housewares,82.08
PB,health_beauty,69.04
SP,baby,72.6
MG,watches_gifts,124.52
DF,computers_accessories,163.21
SP,toys,57.69
SP,health_beauty,344.84
SP,small_appliances,71.91
SP,furniture_decor,55.01
BA,small_appliances,83.69
SP,luggage_accessories,99.28
MA,sports_leisure,106.3
SP,bed_bath_table,90.66
SP,housewares,34.27
SP,garden_tools,73.34
PE,garden_tools,243.62
SP,auto,188.94
SP,watches_gifts,61.79
PA,auto,257.42
RJ,bed_bath_table,59.31
SC,consoles_games,97.65
SP,auto,187.47
SP,watches_gifts,84.61
MS,sports_leisure,106.38
RJ,sports_leisure,178.27
SP,no_name_given,112.08
MG,furniture_decor,62.7
SP,health_beauty,71.62
SP,furniture_bedroom,125.15
RJ,watches_gifts,127.04
PE,telephony,55.62
RS,air_conditioning,401.3
SP,furniture_decor,138.62
SP,construction_tools_construction,77.09
SP,furniture_decor,115.04
SP,electronics,31.38
SP,cool_stuff,72.39
GO,auto,105.45
BA,housewares,26.69
SP,sports_leisure,50.49
SP,stationery,112.71
RJ,toys,158.98
SP,toys,518.25
SP,housewares,51.69
SP,garden_tools,149.02
PR,housewares,186.94
PI,musical_instruments,203.36
GO,furniture_decor,146.38
BA,stationery,306.06
RN,books_general_interest,42.27
SP,housewares,95.12
PR,electronics,40.25
MG,sports_leisure,75.07
PA,health_beauty,104.53
BA,health_beauty,53.55
SP,home_construction,63.28
SP,stationery,101.96
MA,bed_bath_table,225.17
MG,telephony,58.37
MG,sports_leisure,359.85
RS,toys,59.22
ES,auto,163.84
MG,bed_bath_table,122.4
SP,health_beauty,140.62
SP,sports_leisure,17.38
PR,electronics,32.38
RJ,construction_tools_construction,279.54
PR,cool_stuff,163.25
RJ,electronics,36.0
RJ,bed_bath_table,87.64
RJ,bed_bath_table,164.79
SC,health_beauty,346.76
RN,health_beauty,83.95
SP,computers_accessories,310.98
MA,health_beauty,136.24
MA,no_name_given,64.05
MG,bed_bath_table,106.69
ES,housewares,59.6
SP,sports_leisure,125.12
GO,watches_gifts,188.18
ES,computers_accessories,162.63
RJ,consoles_games,92.78
SP,consoles_games,412.4
SP,sports_leisure,71.92
SP,watches_gifts,158.52
SP,watches_gifts,594.55
SP,consoles_games,97.09
SP,cool_stuff,266.49
SP,sports_leisure,396.4
SP,sports_leisure,35.86
SP,health_beauty,68.34
SP,garden_tools,62.44
PR,food,73.13
RJ,sports_leisure,231.45
PR,health_beauty,105.38
SP,telephony,305.98
SP,health_beauty,335.47
MG,baby,263.89
ES,auto,48.83
MG,computers_accessories,169.49
SP,telephony,28.85
SP,bed_bath_table,75.01
SP,watches_gifts,231.18
MG,cool_stuff,137.07
RJ,furniture_decor,135.26
SP,sports_leisure,40.68
MG,health_beauty,47.64
SP,housewares,249.03
RJ,bed_bath_table,223.32
PR,telephony,33.1
PE,telephony,62.03
SP,furniture_decor,93.13
RJ,sports_leisure,144.67
SP,watches_gifts,85.41
SP,construction_tools_construction,69.29
PB,watches_gifts,164.29
SP,toys,194.96
RJ,watches_gifts,43.1
PI,health_beauty,66.05
SP,bed_bath_table,192.22
SP,garden_tools,521.71
SP,health_beauty,118.35
SP,perfumery,169.18
RS,perfumery,66.69
MG,furniture_decor,147.04
RJ,health_beauty,81.65
SP,sports_leisure,163.39
SP,air_conditioning,144.03
SP,sports_leisure,77.77
MG,furniture_decor,23.36
SP,construction_tools_construction,463.77
SP,health_beauty,94.4
ES,telephony,33.0
SP,baby,191.51
SP,perfumery,51.29
SP,watches_gifts,52.01
SP,agro_industry_and_commerce,90.84
SP,garden_tools,62.41
SP,computers_accessories,589.0
CE,watches_gifts,89.19
SP,stationery,88.2
BA,office_furniture,230.19
SP,housewares,34.86
BA,watches_gifts,223.01
SP,toys,210.2
RJ,health_beauty,366.19
SP,baby,43.62
MG,home_construction,177.13
SP,baby,44.0
SP,furniture_decor,78.19
MG,health_beauty,34.01
RS,construction_tools_lights,118.58
GO,toys,87.15
RJ,consoles_games,114.44
SP,health_beauty,104.27
PR,cool_stuff,157.91
AL,sports_leisure,295.0
PR,bed_bath_table,196.72
MG,air_conditioning,112.83
PR,auto,217.27
SP,cool_stuff,149.69
SP,furniture_decor,74.88
SP,watches_gifts,97.99
SP,baby,176.83
SP,office_furniture,226.74
MG,garden_tools,77.57
SP,telephony,37.77
MG,housewares,117.03
RJ,toys,313.93
SP,bed_bath_table,278.21
RS,bed_bath_table,318.97
MG,computers_accessories,106.73
SP,furniture_decor,54.52
SP,computers_accessories,190.01
SP,cool_stuff,212.59
SP,small_appliances,258.67
SP,perfumery,132.82
SP,bed_bath_table,72.98
SP,perfumery,214.46
BA,computers_accessories,76.08
PE,computers_accessories,116.07
DF,telephony,55.0
RS,books_general_interest,33.3
MG,cool_stuff,150.69
DF,health_beauty,78.78
SP,toys,74.41
MG,computers_accessories,70.24
MG,construction_tools_construction,319.25
RJ,bed_bath_table,108.07
PR,stationery,96.8
SP,perfumery,31.75
MG,housewares,136.26
GO,baby,917.8
SP,computers_accessories,54.38
RJ,sports_leisure,60.0
SP,health_beauty,32.33
SC,health_beauty,310.97
SP,telephony,312.61
PR,cool_stuff,148.15
MA,telephony,46.14
RJ,garden_tools,77.57
PR,small_appliances,205.45
SP,computers_accessories,50.85
SP,bed_bath_table,112.09
SP,bed_bath_table,73.43
CE,fashion_bags_accessories,67.53
RS,luggage_accessories,176.76
GO,garden_tools,77.57
SP,consoles_games,87.32
MG,health_beauty,52.61
ES,housewares,118.98
SP,toys,15.38
MG,fashion_shoes,89.57
MA,sports_leisure,114.24
MA,sports_leisure,536.53
RJ,health_beauty,111.88
SP,garden_tools,101.01
SP,office_furniture,200.21
SP,audio,54.42
SP,computers_accessories,113.05
RJ,watches_gifts,138.84
SP,cool_stuff,454.97
SP,toys,173.13
SP,bed_bath_table,52.71
RJ,electronics,537.37
MG,luggage_accessories,73.48
SP,bed_bath_table,85.6
SP,watches_gifts,613.84
RS,auto,238.06
MG,health_beauty,84.06
MG,cool_stuff,153.01
SP,books_general_interest,42.4
MG,garden_tools,49.54
RS,furniture_decor,89.96
SP,watches_gifts,139.66
RJ,watches_gifts,276.57
GO,watches_gifts,96.65
MT,computers_accessories,217.61
MA,health_beauty,186.36
RJ,computers_accessories,152.28
SP,housewares,98.16
MG,telephony,108.18
MG,health_beauty,165.8
RJ,watches_gifts,138.94
SP,health_beauty,45.25
RJ,sports_leisure,256.43
MG,baby,99.7
SP,small_appliances,39.11
SP,luggage_accessories,147.15
GO,watches_gifts,195.91
MG,furniture_decor,79.85
SP,consoles_games,36.35
RJ,toys,48.32
MG,bed_bath_table,286.56
RJ,telephony,156.68
SC,housewares,64.1
SP,watches_gifts,56.78
SC,toys,199.9
SP,cool_stuff,141.52
ES,telephony,45.09
SP,watches_gifts,556.12
SC,computers_accessories,77.08
SP,health_beauty,37.61
SP,furniture_decor,59.99
SP,health_beauty,155.98
MG,electronics,48.27
MG,bed_bath_table,146.13
PR,computers_accessories,121.62
SP,bed_bath_table,30.96
RS,watches_gifts,214.04
PR,housewares,179.77
RJ,baby,155.03
MG,pet_shop,113.82
RS,housewares,132.1
SP,consoles_games,138.3
RS,furniture_decor,220.16
SP,computers_accessories,114.09
RJ,sports_leisure,153.2
MS,luggage_accessories,136.3
RJ,health_beauty,214.56
SP,cool_stuff,48.62
SP,bed_bath_table,216.93
PE,furniture_living_room,105.74
MG,toys,146.57
SP,luggage_accessories,124.69
SP,electronics,32.37
MG,furniture_decor,120.84
SP,food,36.61
MG,watches_gifts,164.79
MG,housewares,47.22
RS,sports_leisure,49.23
SP,air_conditioning,338.46
RS,furniture_living_room,95.95
PI,fashion_bags_accessories,93.97
SP,perfumery,326.53
RJ,bed_bath_table,77.19
MG,health_beauty,53.0
SP,telephony,32.77
SP,computers_accessories,60.69
MG,bed_bath_table,108.86
SP,garden_tools,70.89
SP,furniture_decor,89.32
SP,telephony,19.36
SP,telephony,20.75
RJ,toys,51.32
SP,watches_gifts,138.84
RJ,construction_tools_construction,84.05
SP,computers_accessories,33.85
DF,baby,164.79
PR,health_beauty,187.98
PR,sports_leisure,43.0
MG,cool_stuff,330.66
SP,toys,79.24
AL,watches_gifts,574.64
PA,consoles_games,194.51
ES,home_confort,256.91
SP,office_furniture,209.38
RJ,computers_accessories,44.09
